Serial_number:
1076501
Project ID:
NCOS Hydrology Monitoring
Location:
East Channel Trail Bridge
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CON_UCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CON_UCTIVITY
9/30/2024,07:15:00 pm,0,0.2941,23.482,26470.9
9/30/2024,07:30:00 pm,0,0.2929,23.254,26388.5
9/30/2024,07:45:00 pm,0,0.2915,23.057,26379.7
9/30/2024,08:00:00 pm,0,0.2908,22.879,26359.4
9/30/2024,08:15:00 pm,0,0.2898,22.777,26400.6
9/30/2024,08:30:00 pm,0,0.2903,22.694,26421.3
9/30/2024,08:45:00 pm,0,0.2895,22.583,26436.0
9/30/2024,09:00:00 pm,0,0.2887,22.482,26453.5
9/30/2024,09:15:00 pm,0,0.2881,22.415,26499.1
9/30/2024,09:30:00 pm,0,0.2882,22.362,26538.5
9/30/2024,09:45:00 pm,0,0.2876,22.317,26589.9
9/30/2024,10:00:00 pm,0,0.2875,22.284,26635.3
9/30/2024,10:15:00 pm,0,0.2880,22.244,26681.4
9/30/2024,10:30:00 pm,0,0.2870,22.176,26694.8
9/30/2024,10:45:00 pm,0,0.2866,22.085,26684.5
9/30/2024,11:00:00 pm,0,0.2866,21.961,26657.8
9/30/2024,11:15:00 pm,0,0.2857,21.781,26592.5
9/30/2024,11:30:00 pm,0,0.2853,21.667,26600.6
9/30/2024,11:45:00 pm,0,0.2859,21.601,26627.9
10/1/2024,12:00:00 am,0,0.2852,21.492,26602.3
10/1/2024,12:15:00 am,0,0.2844,21.381,26580.3
10/1/2024,12:30:00 am,0,0.2842,21.301,26581.9
10/1/2024,12:45:00 am,0,0.2852,21.264,26624.0
10/1/2024,01:00:00 am,0,0.2869,21.224,26646.0
10/1/2024,01:15:00 am,0,0.2869,21.169,26653.4
10/1/2024,01:30:00 am,0,0.2857,21.117,26666.7
10/1/2024,01:45:00 am,0,0.2879,21.240,26846.9
10/1/2024,02:00:00 am,0,0.2902,21.459,27958.5
10/1/2024,02:15:00 am,0,0.2919,21.694,28725.9
10/1/2024,02:30:00 am,0,0.2944,22.016,28877.9
10/1/2024,02:45:00 am,0,0.2939,22.093,28964.8
10/1/2024,03:00:00 am,0,0.2938,22.039,28976.0
10/1/2024,03:15:00 am,0,0.2942,21.942,28968.1
10/1/2024,03:30:00 am,0,0.2923,21.736,28859.3
10/1/2024,03:45:00 am,0,0.2937,21.665,28879.8
10/1/2024,04:00:00 am,0,0.2839,20.976,28473.9
10/1/2024,04:15:00 am,0,0.2851,20.456,28252.3
10/1/2024,04:30:00 am,0,0.2851,20.187,28184.8
10/1/2024,04:45:00 am,0,0.2841,20.078,28178.1
10/1/2024,05:00:00 am,0,0.2839,19.916,28164.9
10/1/2024,05:15:00 am,0,0.2845,19.791,28173.5
10/1/2024,05:30:00 am,0,0.2821,19.731,28211.9
10/1/2024,05:45:00 am,0,0.2846,19.695,28260.8
10/1/2024,06:00:00 am,0,0.2851,19.652,28313.2
10/1/2024,06:15:00 am,0,0.2837,19.637,28376.4
10/1/2024,06:30:00 am,0,0.2844,19.651,28463.9
10/1/2024,06:45:00 am,0,0.2840,19.730,28602.1
10/1/2024,07:00:00 am,0,0.2837,19.601,28580.7
10/1/2024,07:15:00 am,0,0.2829,19.497,28586.4
10/1/2024,07:30:00 am,0,0.2850,19.619,28731.4
10/1/2024,07:45:00 am,0,0.2858,19.687,28877.0
10/1/2024,08:00:00 am,0,0.2857,19.727,28981.0
10/1/2024,08:15:00 am,0,0.2860,19.768,29083.2
10/1/2024,08:30:00 am,0,0.2870,19.780,29164.8
10/1/2024,08:45:00 am,0,0.2887,19.874,29312.5
10/1/2024,09:00:00 am,0,0.2893,19.894,29405.1
10/1/2024,09:15:00 am,0,0.2899,19.934,29502.4
10/1/2024,09:30:00 am,0,0.2911,19.975,29604.8
10/1/2024,09:45:00 am,0,0.2910,19.963,29661.6
10/1/2024,10:00:00 am,0,0.2907,20.009,29810.7
10/1/2024,10:15:00 am,0,0.2927,20.098,29978.4
10/1/2024,10:30:00 am,0,0.2922,20.203,30128.4
10/1/2024,10:45:00 am,0,0.2930,20.328,30309.3
10/1/2024,11:00:00 am,0,0.2964,20.500,30524.3
10/1/2024,11:15:00 am,0,0.2973,20.664,30738.4
10/1/2024,11:30:00 am,0,0.2969,20.781,30911.8
10/1/2024,11:45:00 am,0,0.2993,21.100,31219.1
10/1/2024,12:00:00 pm,0,0.3009,21.246,31429.0
10/1/2024,12:15:00 pm,0,0.3020,21.538,31774.2
10/1/2024,12:30:00 pm,0,0.3051,22.363,32659.7
10/1/2024,12:45:00 pm,0,0.3075,23.163,33349.7
10/1/2024,01:00:00 pm,0,0.3109,24.012,33950.4
10/1/2024,01:15:00 pm,0,0.3090,24.476,34324.5
10/1/2024,01:30:00 pm,0,0.3107,24.792,34585.2
10/1/2024,01:45:00 pm,0,0.3092,24.981,34806.0
10/1/2024,02:00:00 pm,0,0.3127,25.075,35016.4
10/1/2024,02:15:00 pm,0,0.3115,25.011,35137.2
10/1/2024,02:30:00 pm,0,0.3128,25.076,35344.5
10/1/2024,02:45:00 pm,0,0.3123,24.998,35444.4
10/1/2024,03:00:00 pm,0,0.3107,24.876,35552.9
10/1/2024,03:15:00 pm,0,0.3108,24.774,35635.4
10/1/2024,03:30:00 pm,0,0.3091,24.694,35769.2
10/1/2024,03:45:00 pm,0,0.3085,24.621,35893.9
10/1/2024,04:00:00 pm,0,0.3057,24.456,36007.6
10/1/2024,04:15:00 pm,0,0.3054,24.271,35973.5
10/1/2024,04:30:00 pm,0,0.3033,24.115,36029.4
10/1/2024,04:45:00 pm,0,0.3016,23.980,36058.8
10/1/2024,05:00:00 pm,0,0.3006,23.762,35994.1
10/1/2024,05:15:00 pm,0,0.2992,23.523,35922.7
10/1/2024,05:30:00 pm,0,0.2977,23.319,35862.6
10/1/2024,05:45:00 pm,0,0.2956,23.064,35723.3
10/1/2024,06:00:00 pm,0,0.2958,22.902,35667.3
10/1/2024,06:15:00 pm,0,0.2952,22.665,35519.6
10/1/2024,06:30:00 pm,0,0.2915,22.466,35402.8
10/1/2024,06:45:00 pm,0,0.2929,22.266,35304.7
10/1/2024,07:00:00 pm,0,0.2912,22.038,35175.5
10/1/2024,07:15:00 pm,0,0.2918,21.908,35151.2
10/1/2024,07:30:00 pm,0,0.2891,21.707,35008.5
10/1/2024,07:45:00 pm,0,0.2878,21.549,34976.5
10/1/2024,08:00:00 pm,0,0.2884,21.501,35001.6
10/1/2024,08:15:00 pm,0,0.2878,21.419,34966.1
10/1/2024,08:30:00 pm,0,0.2870,21.393,35016.5
10/1/2024,08:45:00 pm,0,0.2861,21.289,34974.5
10/1/2024,09:00:00 pm,0,0.2859,21.289,35022.1
10/1/2024,09:15:00 pm,0,0.2860,21.269,35043.7
10/1/2024,09:30:00 pm,0,0.2859,21.234,35064.7
10/1/2024,09:45:00 pm,0,0.2849,21.160,35044.6
10/1/2024,10:00:00 pm,0,0.2850,21.027,34994.7
10/1/2024,10:15:00 pm,0,0.2835,20.891,34911.4
10/1/2024,10:30:00 pm,0,0.2834,20.780,34882.6
10/1/2024,10:45:00 pm,0,0.2825,20.708,34879.2
10/1/2024,11:00:00 pm,0,0.2829,20.617,34841.2
10/1/2024,11:15:00 pm,0,0.2821,20.534,34817.1
10/1/2024,11:30:00 pm,0,0.2819,20.455,34806.9
10/1/2024,11:45:00 pm,0,0.2832,20.358,34769.0
10/2/2024,12:00:00 am,0,0.2822,20.268,34756.3
10/2/2024,12:15:00 am,0,0.2835,20.182,34713.5
10/2/2024,12:30:00 am,0,0.2824,20.107,34696.1
10/2/2024,12:45:00 am,0,0.2856,20.470,35072.9
10/2/2024,01:00:00 am,0,0.2885,20.827,35411.7
10/2/2024,01:15:00 am,0,0.2897,21.009,35607.9
10/2/2024,01:30:00 am,0,0.2904,21.190,35805.2
10/2/2024,01:45:00 am,0,0.2921,21.308,35942.9
10/2/2024,02:00:00 am,0,0.2904,21.253,35941.9
10/2/2024,02:15:00 am,0,0.2906,21.195,35937.7
10/2/2024,02:30:00 am,0,0.2906,21.166,35974.8
10/2/2024,02:45:00 am,0,0.2904,21.018,35861.1
10/2/2024,03:00:00 am,0,0.2904,20.986,35920.8
10/2/2024,03:15:00 am,0,0.2894,20.913,35879.2
10/2/2024,03:30:00 am,0,0.2877,20.735,35768.5
10/2/2024,03:45:00 am,0,0.2869,20.669,35776.8
10/2/2024,04:00:00 am,0,0.2876,20.618,35948.9
10/2/2024,04:15:00 am,0,0.2852,20.529,35886.2
10/2/2024,04:30:00 am,0,0.2848,20.460,35855.0
10/2/2024,04:45:00 am,0,0.2844,20.349,35781.1
10/2/2024,05:00:00 am,0,0.2848,20.354,35855.6
10/2/2024,05:15:00 am,0,0.2837,20.297,35906.8
10/2/2024,05:30:00 am,0,0.2829,20.322,35991.3
10/2/2024,05:45:00 am,0,0.2834,20.315,36005.8
10/2/2024,06:00:00 am,0,0.2813,20.168,35889.3
10/2/2024,06:15:00 am,0,0.2818,20.180,36004.2
10/2/2024,06:30:00 am,0,0.2809,20.132,35998.4
10/2/2024,06:45:00 am,0,0.2812,20.101,35978.0
10/2/2024,07:00:00 am,0,0.2801,19.983,35901.1
10/2/2024,07:15:00 am,0,0.2811,19.837,36136.7
10/2/2024,07:30:00 am,0,0.2815,19.751,36103.4
10/2/2024,07:45:00 am,0,0.2803,19.711,36120.1
10/2/2024,08:00:00 am,0,0.2804,19.721,36169.4
10/2/2024,08:15:00 am,0,0.2805,19.665,36157.5
10/2/2024,08:30:00 am,0,0.2796,19.596,36139.7
10/2/2024,08:45:00 am,0,0.2803,19.574,36164.0
10/2/2024,09:00:00 am,0,0.2815,19.595,36232.9
10/2/2024,09:15:00 am,0,0.2822,19.653,36331.6
10/2/2024,09:30:00 am,0,0.2834,19.732,36440.5
10/2/2024,09:45:00 am,0,0.2846,19.809,36549.1
10/2/2024,10:00:00 am,0,0.2871,19.873,36624.3
10/2/2024,10:15:00 am,0,0.2881,19.945,36741.1
10/2/2024,10:30:00 am,0,0.2888,20.020,36832.3
10/2/2024,10:45:00 am,0,0.2893,20.097,36949.1
10/2/2024,11:00:00 am,0,0.2901,20.171,37047.6
10/2/2024,11:15:00 am,0,0.2920,20.376,37356.2
10/2/2024,11:30:00 am,0,0.2943,20.553,37536.6
10/2/2024,11:45:00 am,0,0.2942,20.710,37725.5
10/2/2024,12:00:00 pm,0,0.2977,20.948,38029.7
10/2/2024,12:15:00 pm,0,0.3000,21.386,38546.9
10/2/2024,12:30:00 pm,0,0.3005,21.719,38870.7
10/2/2024,12:45:00 pm,0,0.3004,21.873,39069.1
10/2/2024,01:00:00 pm,0,0.3027,22.271,39567.0
10/2/2024,01:15:00 pm,0,0.3037,22.543,39917.4
10/2/2024,01:30:00 pm,0,0.3071,23.043,40538.1
10/2/2024,01:45:00 pm,0,0.3115,24.116,41569.8
10/2/2024,02:00:00 pm,0,0.3162,25.306,42618.6
10/2/2024,02:15:00 pm,0,0.3242,25.994,42788.7
10/2/2024,02:30:00 pm,0,0.3222,26.135,42922.8
10/2/2024,02:45:00 pm,0,0.3232,26.288,43115.9
10/2/2024,03:00:00 pm,0,0.3226,26.255,43148.6
10/2/2024,03:15:00 pm,0,0.3210,26.116,43091.2
10/2/2024,03:30:00 pm,0,0.3212,26.115,43133.5
10/2/2024,03:45:00 pm,0,0.3186,26.001,43019.5
10/2/2024,04:00:00 pm,0,0.3138,25.739,42799.4
10/2/2024,04:15:00 pm,0,0.3130,25.644,42713.0
10/2/2024,04:30:00 pm,0,0.3128,25.607,42691.3
10/2/2024,04:45:00 pm,0,0.3163,25.705,42771.5
10/2/2024,05:00:00 pm,0,0.3139,25.569,42620.3
10/2/2024,05:15:00 pm,0,0.3131,25.490,42550.7
10/2/2024,05:30:00 pm,0,0.3136,25.484,42534.5
10/2/2024,05:45:00 pm,0,0.3154,25.557,42572.8
10/2/2024,06:00:00 pm,0,0.3116,25.385,42427.2
10/2/2024,06:15:00 pm,0,0.3077,25.179,42558.8
10/2/2024,06:30:00 pm,0,0.3053,25.075,42448.0
10/2/2024,06:45:00 pm,0,0.3046,25.012,42333.8
10/2/2024,07:00:00 pm,0,0.3032,24.942,42277.4
10/2/2024,07:15:00 pm,0,0.3049,24.962,42322.1
10/2/2024,07:30:00 pm,0,0.3058,24.923,42260.9
10/2/2024,07:45:00 pm,0,0.3018,24.783,42106.5
10/2/2024,08:00:00 pm,0,0.2988,24.619,41929.7
10/2/2024,08:15:00 pm,0,0.2963,24.513,41823.8
10/2/2024,08:30:00 pm,0,0.2948,24.409,41752.7
10/2/2024,08:45:00 pm,0,0.2935,24.312,41645.4
10/2/2024,09:00:00 pm,0,0.2926,24.183,41484.4
10/2/2024,09:15:00 pm,0,0.2907,24.035,41316.8
10/2/2024,09:30:00 pm,0,0.2892,23.884,41179.8
10/2/2024,09:45:00 pm,0,0.2887,23.740,41020.2
10/2/2024,10:00:00 pm,0,0.2876,23.611,40873.7
10/2/2024,10:15:00 pm,0,0.2868,23.489,40770.8
10/2/2024,10:30:00 pm,0,0.2857,23.359,40643.3
10/2/2024,10:45:00 pm,0,0.2866,23.214,40506.9
10/2/2024,11:00:00 pm,0,0.2854,23.047,40343.9
10/2/2024,11:15:00 pm,0,0.2848,22.884,40182.0
10/2/2024,11:30:00 pm,0,0.2840,22.708,40008.3
10/2/2024,11:45:00 pm,0,0.2839,22.546,39851.6
10/3/2024,12:00:00 am,0,0.2842,22.416,39746.0
10/3/2024,12:15:00 am,0,0.2854,22.306,39617.8
10/3/2024,12:30:00 am,0,0.2836,22.180,39518.8
10/3/2024,12:45:00 am,0,0.2821,22.034,39365.0
10/3/2024,01:00:00 am,0,0.2829,21.890,39229.6
10/3/2024,01:15:00 am,0,0.2819,21.752,39110.6
10/3/2024,01:30:00 am,0,0.2808,21.615,38978.3
10/3/2024,01:45:00 am,0,0.2806,21.496,38858.4
10/3/2024,02:00:00 am,0,0.2799,21.366,38723.1
10/3/2024,02:15:00 am,0,0.2797,21.255,38615.4
10/3/2024,02:30:00 am,0,0.2797,21.132,38516.0
10/3/2024,02:45:00 am,0,0.2799,21.034,38426.2
10/3/2024,03:00:00 am,0,0.2783,20.951,38347.1
10/3/2024,03:15:00 am,0,0.2808,20.888,38308.7
10/3/2024,03:30:00 am,0,0.2814,20.831,38239.9
10/3/2024,03:45:00 am,0,0.2811,20.777,38183.6
10/3/2024,04:00:00 am,0,0.2808,20.712,38044.1
10/3/2024,04:15:00 am,0,0.2790,20.677,37998.4
10/3/2024,04:30:00 am,0,0.2792,20.583,37902.0
10/3/2024,04:45:00 am,0,0.2805,20.526,37852.9
10/3/2024,05:00:00 am,0,0.2797,20.487,37807.4
10/3/2024,05:15:00 am,0,0.2796,20.434,37752.1
10/3/2024,05:30:00 am,0,0.2792,20.374,37700.9
10/3/2024,05:45:00 am,0,0.2794,20.375,37750.8
10/3/2024,06:00:00 am,0,0.2793,20.337,37723.0
10/3/2024,06:15:00 am,0,0.2800,20.350,37761.8
10/3/2024,06:30:00 am,0,0.2802,20.452,37860.0
10/3/2024,06:45:00 am,0,0.2811,20.503,37921.8
10/3/2024,07:00:00 am,0,0.2811,20.519,37920.9
10/3/2024,07:15:00 am,0,0.2793,20.498,37884.1
10/3/2024,07:30:00 am,0,0.2788,20.410,37770.5
10/3/2024,07:45:00 am,0,0.2794,20.342,37676.1
10/3/2024,08:00:00 am,0,0.2781,20.264,37595.1
10/3/2024,08:15:00 am,0,0.2795,20.233,37581.9
10/3/2024,08:30:00 am,0,0.2807,20.305,37661.2
10/3/2024,08:45:00 am,0,0.2802,20.345,37670.3
10/3/2024,09:00:00 am,0,0.2800,20.358,37675.5
10/3/2024,09:15:00 am,0,0.2809,20.390,37689.4
10/3/2024,09:30:00 am,0,0.2828,20.442,37730.1
10/3/2024,09:45:00 am,0,0.2827,20.475,37736.0
10/3/2024,10:00:00 am,0,0.2816,20.527,37788.2
10/3/2024,10:15:00 am,0,0.2824,20.625,37881.4
10/3/2024,10:30:00 am,0,0.2838,20.747,37982.9
10/3/2024,10:45:00 am,0,0.2866,20.882,38099.1
10/3/2024,11:00:00 am,0,0.2881,20.970,38171.7
10/3/2024,11:15:00 am,0,0.2888,21.057,38252.2
10/3/2024,11:30:00 am,0,0.2895,21.135,38290.9
10/3/2024,11:45:00 am,0,0.2899,21.175,38302.2
10/3/2024,12:00:00 pm,0,0.2923,21.273,38392.9
10/3/2024,12:15:00 pm,0,0.2915,21.427,38584.1
10/3/2024,12:30:00 pm,0,0.2928,21.575,38675.9
10/3/2024,12:45:00 pm,0,0.2936,21.660,38798.4
10/3/2024,01:00:00 pm,0,0.2934,21.840,38981.0
10/3/2024,01:15:00 pm,0,0.2937,22.045,39165.3
10/3/2024,01:30:00 pm,0,0.2971,22.348,39479.0
10/3/2024,01:45:00 pm,0,0.2969,22.735,39802.0
10/3/2024,02:00:00 pm,0,0.2977,22.848,39853.4
10/3/2024,02:15:00 pm,0,0.2976,22.929,39936.0
10/3/2024,02:30:00 pm,0,0.2980,23.082,40033.0
10/3/2024,02:45:00 pm,0,0.2998,23.230,40154.6
10/3/2024,03:00:00 pm,0,0.2985,23.300,40178.4
10/3/2024,03:15:00 pm,0,0.3002,23.518,40444.1
10/3/2024,03:30:00 pm,0,0.3019,23.973,40874.7
10/3/2024,03:45:00 pm,0,0.3006,24.088,40884.3
10/3/2024,04:00:00 pm,0,0.3002,24.160,40973.3
10/3/2024,04:15:00 pm,0,0.3005,24.271,41046.1
10/3/2024,04:30:00 pm,0,0.3005,24.450,41174.1
10/3/2024,04:45:00 pm,0,0.3016,24.570,41238.8
10/3/2024,05:00:00 pm,0,0.3011,24.626,41199.1
10/3/2024,05:15:00 pm,0,0.3024,24.733,41179.4
10/3/2024,05:30:00 pm,0,0.3042,24.825,41174.5
10/3/2024,05:45:00 pm,0,0.3040,24.779,41065.3
10/3/2024,06:00:00 pm,0,0.3030,24.762,40976.0
10/3/2024,06:15:00 pm,0,0.3025,24.719,40822.8
10/3/2024,06:30:00 pm,0,0.3003,24.618,40645.1
10/3/2024,06:45:00 pm,0,0.2999,24.571,40506.2
10/3/2024,07:00:00 pm,0,0.2993,24.530,40395.7
10/3/2024,07:15:00 pm,0,0.2999,24.525,40333.9
10/3/2024,07:30:00 pm,0,0.2986,24.482,40190.5
10/3/2024,07:45:00 pm,0,0.2972,24.395,40045.4
10/3/2024,08:00:00 pm,0,0.2958,24.309,39865.4
10/3/2024,08:15:00 pm,0,0.2944,24.228,39713.4
10/3/2024,08:30:00 pm,0,0.2928,24.121,39527.4
10/3/2024,08:45:00 pm,0,0.2920,24.021,39370.8
10/3/2024,09:00:00 pm,0,0.2917,23.954,39245.9
10/3/2024,09:15:00 pm,0,0.2918,23.879,39087.8
10/3/2024,09:30:00 pm,0,0.2898,23.793,38929.7
10/3/2024,09:45:00 pm,0,0.2890,23.687,38742.9
10/3/2024,10:00:00 pm,0,0.2883,23.571,38565.2
10/3/2024,10:15:00 pm,0,0.2870,23.457,38365.0
10/3/2024,10:30:00 pm,0,0.2870,23.328,38183.2
10/3/2024,10:45:00 pm,0,0.2848,23.190,37974.3
10/3/2024,11:00:00 pm,0,0.2843,23.050,37773.7
10/3/2024,11:15:00 pm,0,0.2835,22.937,37613.5
10/3/2024,11:30:00 pm,0,0.2824,22.801,37409.3
10/3/2024,11:45:00 pm,0,0.2827,22.667,37222.1
10/4/2024,12:00:00 am,0,0.2823,22.559,37064.5
10/4/2024,12:15:00 am,0,0.2813,22.460,36894.6
10/4/2024,12:30:00 am,0,0.2828,22.369,36733.1
10/4/2024,12:45:00 am,0,0.2821,22.287,36592.0
10/4/2024,01:00:00 am,0,0.2807,22.118,36347.1
10/4/2024,01:15:00 am,0,0.2811,22.008,36211.2
10/4/2024,01:30:00 am,0,0.2823,21.935,36093.5
10/4/2024,01:45:00 am,0,0.2809,21.914,36031.9
10/4/2024,02:00:00 am,0,0.2811,21.850,35924.0
10/4/2024,02:15:00 am,0,0.2802,21.794,35815.6
10/4/2024,02:30:00 am,0,0.2805,21.705,35657.1
10/4/2024,02:45:00 am,0,0.2793,21.608,35555.5
10/4/2024,03:00:00 am,0,0.2783,21.536,35460.0
10/4/2024,03:15:00 am,0,0.2801,21.479,35371.3
10/4/2024,03:30:00 am,0,0.2792,21.436,35322.6
10/4/2024,03:45:00 am,0,0.2788,21.370,35234.2
10/4/2024,04:00:00 am,0,0.2782,21.311,35176.9
10/4/2024,04:15:00 am,0,0.2794,21.244,35072.0
10/4/2024,04:30:00 am,0,0.2777,21.196,35015.1
10/4/2024,04:45:00 am,0,0.2796,21.152,34960.8
10/4/2024,05:00:00 am,0,0.2791,21.112,34910.7
10/4/2024,05:15:00 am,0,0.2795,21.072,34887.3
10/4/2024,05:30:00 am,0,0.2802,21.022,34743.9
10/4/2024,05:45:00 am,0,0.2799,20.976,34705.1
10/4/2024,06:00:00 am,0,0.2806,20.963,34627.7
10/4/2024,06:15:00 am,0,0.2792,20.921,34573.1
10/4/2024,06:30:00 am,0,0.2802,20.916,34507.4
10/4/2024,06:45:00 am,0,0.2793,20.858,34396.7
10/4/2024,07:00:00 am,0,0.2800,20.789,34275.3
10/4/2024,07:15:00 am,0,0.2798,20.745,34217.3
10/4/2024,07:30:00 am,0,0.2796,20.706,34154.0
10/4/2024,07:45:00 am,0,0.2792,20.671,33998.9
10/4/2024,08:00:00 am,0,0.2783,20.634,33941.1
10/4/2024,08:15:00 am,0,0.2775,20.608,33898.8
10/4/2024,08:30:00 am,0,0.2786,20.592,33862.9
10/4/2024,08:45:00 am,0,0.2799,20.577,33806.9
10/4/2024,09:00:00 am,0,0.2778,20.566,33774.6
10/4/2024,09:15:00 am,0,0.2779,20.577,33767.8
10/4/2024,09:30:00 am,0,0.2784,20.590,33739.7
10/4/2024,09:45:00 am,0,0.2780,20.601,33727.8
10/4/2024,10:00:00 am,0,0.2779,20.647,33740.6
10/4/2024,10:15:00 am,0,0.2807,20.682,33727.7
10/4/2024,10:30:00 am,0,0.2807,20.732,33745.4
10/4/2024,10:45:00 am,0,0.2821,20.787,33756.5
10/4/2024,11:00:00 am,0,0.2828,20.857,33798.1
10/4/2024,11:15:00 am,0,0.2831,20.994,33931.9
10/4/2024,11:30:00 am,0,0.2855,21.137,34009.7
10/4/2024,11:45:00 am,0,0.2861,21.254,34090.1
10/4/2024,12:00:00 pm,0,0.2899,21.395,34190.6
10/4/2024,12:15:00 pm,0,0.2909,21.526,34276.3
10/4/2024,12:30:00 pm,0,0.2918,21.662,34380.1
10/4/2024,12:45:00 pm,0,0.2929,21.858,34605.3
10/4/2024,01:00:00 pm,0,0.2935,21.986,34704.7
10/4/2024,01:15:00 pm,0,0.2914,22.165,34831.4
10/4/2024,01:30:00 pm,0,0.2988,22.446,35066.2
10/4/2024,01:45:00 pm,0,0.2933,22.630,35176.3
10/4/2024,02:00:00 pm,0,0.2961,22.815,35323.2
10/4/2024,02:15:00 pm,0,0.2937,22.935,35386.3
10/4/2024,02:30:00 pm,0,0.3006,23.160,35566.8
10/4/2024,02:45:00 pm,0,0.2965,23.242,35651.4
10/4/2024,03:00:00 pm,0,0.3008,23.591,35930.6
10/4/2024,03:15:00 pm,0,0.2992,23.754,36044.6
10/4/2024,03:30:00 pm,0,0.3037,24.134,36494.0
10/4/2024,03:45:00 pm,0,0.3020,24.364,36582.7
10/4/2024,04:00:00 pm,0,0.3028,24.633,36788.6
10/4/2024,04:15:00 pm,0,0.3022,24.675,36741.7
10/4/2024,04:30:00 pm,0,0.3038,24.875,45565.4
10/4/2024,04:45:00 pm,0,0.3014,24.880,46810.4
10/4/2024,05:00:00 pm,0,0.3007,24.811,47064.6
10/4/2024,05:15:00 pm,0,0.3006,24.731,47503.6
10/4/2024,05:30:00 pm,0,0.2995,24.624,47294.6
10/4/2024,05:45:00 pm,0,0.2969,24.424,46928.5
10/4/2024,06:00:00 pm,0,0.2957,24.227,46700.1
10/4/2024,06:15:00 pm,0,0.2936,24.084,46739.9
10/4/2024,06:30:00 pm,0,0.2917,23.919,46057.7
10/4/2024,06:45:00 pm,0,0.2891,23.675,45377.0
10/4/2024,07:00:00 pm,0,0.2878,23.558,45325.6
10/4/2024,07:15:00 pm,0,0.2843,23.474,45580.3
10/4/2024,07:30:00 pm,0,0.2875,23.356,45642.5
10/4/2024,07:45:00 pm,0,0.2884,23.212,45634.0
10/4/2024,08:00:00 pm,0,0.2863,23.002,45443.4
10/4/2024,08:15:00 pm,0,0.2860,22.868,45328.3
10/4/2024,08:30:00 pm,0,0.2847,22.762,45164.8
10/4/2024,08:45:00 pm,0,0.2838,22.677,45006.7
10/4/2024,09:00:00 pm,0,0.2841,22.505,44875.3
10/4/2024,09:15:00 pm,0,0.2834,22.392,44802.2
10/4/2024,09:30:00 pm,0,0.2835,22.314,44794.9
10/4/2024,09:45:00 pm,0,0.2831,22.221,44757.1
10/4/2024,10:00:00 pm,0,0.2827,22.151,44743.3
10/4/2024,10:15:00 pm,0,0.2825,22.082,44626.6
10/4/2024,10:30:00 pm,0,0.2812,22.013,44490.8
10/4/2024,10:45:00 pm,0,0.2820,21.974,44376.4
10/4/2024,11:00:00 pm,0,0.2821,21.955,44255.3
10/4/2024,11:15:00 pm,0,0.2810,21.867,43989.9
10/4/2024,11:30:00 pm,0,0.2806,21.776,43658.7
10/4/2024,11:45:00 pm,0,0.2808,21.689,43393.5
10/5/2024,12:00:00 am,0,0.2786,21.486,43024.7
10/5/2024,12:15:00 am,0,0.2790,21.364,42938.8
10/5/2024,12:30:00 am,0,0.2796,21.246,42932.4
10/5/2024,12:45:00 am,0,0.2794,21.217,42717.7
10/5/2024,01:00:00 am,0,0.2804,21.199,42607.6
10/5/2024,01:15:00 am,0,0.2788,21.162,42542.9
10/5/2024,01:30:00 am,0,0.2776,21.104,42471.6
10/5/2024,01:45:00 am,0,0.2778,21.045,42405.8
10/5/2024,02:00:00 am,0,0.2780,20.992,42383.8
10/5/2024,02:15:00 am,0,0.2819,21.099,43000.2
10/5/2024,02:30:00 am,0,0.2848,21.449,44200.6
10/5/2024,02:45:00 am,0,0.2868,21.813,44052.3
10/5/2024,03:00:00 am,0,0.2879,22.013,43832.9
10/5/2024,03:15:00 am,0,0.2883,22.106,43610.0
10/5/2024,03:30:00 am,0,0.2880,22.161,44346.5
10/5/2024,03:45:00 am,0,0.2862,22.033,47287.2
10/5/2024,04:00:00 am,0,0.2862,22.013,47976.2
10/5/2024,04:15:00 am,0,0.2857,21.877,48101.9
10/5/2024,04:30:00 am,0,0.2860,21.778,48067.7
10/5/2024,04:45:00 am,0,0.2845,21.567,47871.3
10/5/2024,05:00:00 am,0,0.2816,21.156,47139.9
10/5/2024,05:15:00 am,0,0.2812,21.042,46731.0
10/5/2024,05:30:00 am,0,0.2805,20.953,46350.4
10/5/2024,05:45:00 am,0,0.2774,20.455,45010.8
10/5/2024,06:00:00 am,0,0.2777,20.158,44609.4
10/5/2024,06:15:00 am,0,0.2759,20.035,44252.0
10/5/2024,06:30:00 am,0,0.2767,19.953,43495.5
10/5/2024,06:45:00 am,0,0.2773,19.903,43302.9
10/5/2024,07:00:00 am,0,0.2753,19.795,42944.1
10/5/2024,07:15:00 am,0,0.2781,19.878,42994.5
10/5/2024,07:30:00 am,0,0.2803,20.070,43207.0
10/5/2024,07:45:00 am,0,0.2803,20.210,43622.1
10/5/2024,08:00:00 am,0,0.2811,20.321,44074.6
10/5/2024,08:15:00 am,0,0.2814,20.390,44197.6
10/5/2024,08:30:00 am,0,0.2816,20.429,44318.2
10/5/2024,08:45:00 am,0,0.2821,20.458,44399.3
10/5/2024,09:00:00 am,0,0.2821,20.443,44374.4
