Serial_number:
1092253
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
5/30/2025,08:54:49 pm,0,0.4741,25.047,27936.2
5/30/2025,09:09:49 pm,0,0.4751,24.986,27806.5
5/30/2025,09:24:49 pm,0,0.4768,24.924,27708.3
5/30/2025,09:39:49 pm,0,0.4771,24.864,27623.2
5/30/2025,09:54:49 pm,0,0.4786,24.799,27531.7
5/30/2025,10:09:49 pm,0,0.4767,24.743,27470.9
5/30/2025,10:24:49 pm,0,0.4762,24.686,27368.2
5/30/2025,10:39:49 pm,0,0.4766,24.630,27312.7
5/30/2025,10:54:49 pm,0,0.4818,24.576,27212.4
5/30/2025,11:09:49 pm,0,0.4814,24.521,27151.1
5/30/2025,11:24:49 pm,0,0.4812,24.470,27079.2
5/30/2025,11:39:49 pm,0,0.4802,24.414,26998.7
5/30/2025,11:54:49 pm,0,0.4800,24.363,26933.4
5/31/2025,12:09:49 am,0,0.4812,24.323,26861.2
5/31/2025,12:24:49 am,0,0.4832,24.290,26805.9
5/31/2025,12:39:49 am,0,0.4799,24.259,26746.6
5/31/2025,12:54:49 am,0,0.4799,24.214,26671.5
5/31/2025,01:09:49 am,0,0.4819,24.180,26606.9
5/31/2025,01:24:49 am,0,0.4796,24.151,26546.7
5/31/2025,01:39:49 am,0,0.4836,24.123,26505.1
5/31/2025,01:54:49 am,0,0.4804,24.078,26423.4
5/31/2025,02:09:49 am,0,0.4802,24.030,26351.1
5/31/2025,02:24:49 am,0,0.4804,23.973,26266.6
5/31/2025,02:39:49 am,0,0.4831,23.928,26217.2
5/31/2025,02:54:49 am,0,0.4838,23.897,26164.5
5/31/2025,03:09:49 am,0,0.4824,23.882,26114.4
5/31/2025,03:24:49 am,0,0.4821,23.859,26067.7
5/31/2025,03:39:49 am,0,0.4805,23.825,26006.6
5/31/2025,03:54:49 am,0,0.4847,23.790,25946.9
5/31/2025,04:09:49 am,0,0.4833,23.755,25870.2
5/31/2025,04:24:49 am,0,0.4845,23.729,25824.4
5/31/2025,04:39:49 am,0,0.4853,23.705,25769.7
5/31/2025,04:54:49 am,0,0.4820,23.662,25695.4
5/31/2025,05:09:49 am,0,0.4841,23.664,25691.2
5/31/2025,05:24:49 am,0,0.4861,23.703,25734.6
5/31/2025,05:39:49 am,0,0.4850,23.739,25771.0
5/31/2025,05:54:49 am,0,0.4872,23.735,25755.2
5/31/2025,06:09:49 am,0,0.4863,23.692,25683.7
5/31/2025,06:24:49 am,0,0.4849,23.668,25682.4
5/31/2025,06:39:49 am,0,0.4859,23.663,25649.8
5/31/2025,06:54:49 am,0,0.4872,23.660,25625.3
5/31/2025,07:09:49 am,0,0.4860,23.662,25622.7
5/31/2025,07:24:49 am,0,0.4836,23.668,25631.6
5/31/2025,07:39:49 am,0,0.4841,23.667,25638.0
5/31/2025,07:54:49 am,0,0.4861,23.655,25594.9
5/31/2025,08:09:49 am,0,0.4845,23.666,25589.4
5/31/2025,08:24:49 am,0,0.4849,23.673,25601.9
5/31/2025,08:39:49 am,0,0.4870,23.660,25565.8
5/31/2025,08:54:49 am,0,0.4851,23.598,25489.6
5/31/2025,09:09:49 am,0,0.4845,23.578,26054.9
5/31/2025,09:24:49 am,0,0.4850,23.596,25540.1
5/31/2025,09:39:49 am,0,0.4815,23.622,25540.9
5/31/2025,09:54:49 am,0,0.4833,23.654,25587.1
5/31/2025,10:09:49 am,0,0.4843,23.724,25678.9
5/31/2025,10:24:49 am,0,0.4811,23.781,25752.9
5/31/2025,10:39:49 am,0,0.4826,23.844,25808.7
5/31/2025,10:54:49 am,0,0.4823,23.874,25851.6
5/31/2025,11:09:49 am,0,0.4809,23.853,25837.1
5/31/2025,11:24:49 am,0,0.4811,23.868,25850.0
5/31/2025,11:39:49 am,0,0.4823,23.872,25854.5
5/31/2025,11:54:49 am,0,0.4805,23.951,25973.9
5/31/2025,12:09:49 pm,0,0.4772,24.051,26103.8
5/31/2025,12:24:49 pm,0,0.4794,24.115,26217.0
5/31/2025,12:39:49 pm,0,0.4778,24.180,26660.5
5/31/2025,12:54:49 pm,0,0.4770,24.228,26334.1
5/31/2025,01:09:49 pm,0,0.4770,24.249,26324.1
5/31/2025,01:24:49 pm,0,0.4760,24.259,26363.1
5/31/2025,01:39:49 pm,0,0.4779,24.260,26360.9
5/31/2025,01:54:49 pm,0,0.4761,24.246,26421.6
5/31/2025,02:09:49 pm,0,0.4780,24.256,26372.2
5/31/2025,02:24:49 pm,0,0.4760,24.288,26454.1
5/31/2025,02:39:49 pm,0,0.4738,24.316,26590.8
5/31/2025,02:54:49 pm,0,0.4734,24.332,26631.5
5/31/2025,03:09:49 pm,0,0.4744,24.381,26662.7
5/31/2025,03:24:49 pm,0,0.4741,24.485,26753.4
5/31/2025,03:39:49 pm,0,0.4754,24.626,26898.7
5/31/2025,03:54:49 pm,0,0.4797,24.753,27000.4
5/31/2025,04:09:49 pm,0,0.4792,24.847,27076.8
5/31/2025,04:24:49 pm,0,0.4746,24.929,27146.0
5/31/2025,04:39:49 pm,0,0.4701,24.966,27188.8
5/31/2025,04:54:49 pm,0,0.4685,24.920,27148.0
5/31/2025,05:09:49 pm,0,0.4681,24.829,27080.1
5/31/2025,05:24:49 pm,0,0.4738,24.917,27135.5
5/31/2025,05:39:49 pm,0,0.4750,24.954,27168.0
5/31/2025,05:54:49 pm,0,0.4708,24.936,27126.9
5/31/2025,06:09:49 pm,0,0.4808,24.933,27087.7
5/31/2025,06:24:49 pm,0,0.4732,24.918,27056.8
5/31/2025,06:39:49 pm,0,0.4717,24.860,27003.3
5/31/2025,06:54:49 pm,0,0.4657,24.770,26904.2
5/31/2025,07:09:49 pm,0,0.4737,24.608,26761.2
5/31/2025,07:24:49 pm,0,0.4720,24.489,26676.2
5/31/2025,07:39:49 pm,0,0.4839,24.445,26551.2
5/31/2025,07:54:49 pm,0,0.4799,24.418,26492.9
5/31/2025,08:09:49 pm,0,0.4793,24.379,26420.4
5/31/2025,08:24:49 pm,0,0.4754,24.333,26353.8
5/31/2025,08:39:49 pm,0,0.4823,24.282,26275.2
5/31/2025,08:54:49 pm,0,0.4801,24.219,26206.2
5/31/2025,09:09:49 pm,0,0.4826,24.164,26143.1
5/31/2025,09:24:49 pm,0,0.4786,24.123,26042.8
5/31/2025,09:39:49 pm,0,0.4780,24.091,25990.2
5/31/2025,09:54:49 pm,0,0.4782,24.070,25939.6
5/31/2025,10:09:49 pm,0,0.4741,24.056,25914.8
5/31/2025,10:24:49 pm,0,0.4762,24.039,25869.2
5/31/2025,10:39:49 pm,0,0.4834,24.016,25825.3
5/31/2025,10:54:49 pm,0,0.4824,23.974,25809.1
5/31/2025,11:09:49 pm,0,0.4889,23.901,25759.3
5/31/2025,11:24:49 pm,0,0.4835,23.834,25649.3
5/31/2025,11:39:49 pm,0,0.4749,23.820,25579.1
5/31/2025,11:54:49 pm,0,0.4788,23.825,25553.8
6/1/2025,12:09:49 am,0,0.4771,23.852,25591.5
6/1/2025,12:24:49 am,0,0.4769,23.877,25585.7
6/1/2025,12:39:49 am,0,0.4718,23.901,25605.3
6/1/2025,12:54:49 am,0,0.4760,23.917,25585.7
6/1/2025,01:09:49 am,0,0.4838,23.913,25563.8
6/1/2025,01:24:49 am,0,0.4805,23.850,25475.6
6/1/2025,01:39:49 am,0,0.4827,23.679,25293.6
6/1/2025,01:54:49 am,0,0.4840,23.525,25122.5
6/1/2025,02:09:49 am,0,0.4816,23.469,25028.0
6/1/2025,02:24:49 am,0,0.4859,23.416,24955.3
6/1/2025,02:39:49 am,0,0.4828,23.390,24923.7
6/1/2025,02:54:49 am,0,0.4848,23.386,24899.4
6/1/2025,03:09:49 am,0,0.4830,23.407,24918.7
6/1/2025,03:24:49 am,0,0.4813,23.467,24945.3
6/1/2025,03:39:49 am,0,0.4864,23.533,25026.6
6/1/2025,03:54:49 am,0,0.4821,23.546,24992.6
6/1/2025,04:09:49 am,0,0.4847,23.493,24932.3
6/1/2025,04:24:49 am,0,0.4811,23.481,24924.7
6/1/2025,04:39:49 am,0,0.4801,23.452,24909.5
6/1/2025,04:54:49 am,0,0.4816,23.428,24915.5
6/1/2025,05:09:49 am,0,0.4856,23.426,24907.6
6/1/2025,05:24:49 am,0,0.4851,23.397,24863.9
6/1/2025,05:39:49 am,0,0.4833,23.352,24807.2
6/1/2025,05:54:49 am,0,0.4862,23.280,24738.6
6/1/2025,06:09:49 am,0,0.4851,23.131,24586.5
6/1/2025,06:24:49 am,0,0.4879,23.010,24429.4
6/1/2025,06:39:49 am,0,0.4887,22.928,24336.7
6/1/2025,06:54:49 am,0,0.4870,22.854,24242.8
6/1/2025,07:09:49 am,0,0.4885,22.783,24164.8
6/1/2025,07:24:49 am,0,0.4888,22.704,24091.0
6/1/2025,07:39:49 am,0,0.4888,22.629,24009.5
6/1/2025,07:54:49 am,0,0.4896,22.563,24105.7
6/1/2025,08:09:49 am,0,0.4915,22.501,23934.8
6/1/2025,08:24:49 am,0,0.4923,22.466,23832.7
6/1/2025,08:39:49 am,0,0.4912,22.453,23808.7
6/1/2025,08:54:49 am,0,0.4919,22.445,23809.5
6/1/2025,09:09:49 am,0,0.4918,22.439,23793.5
6/1/2025,09:24:49 am,0,0.4942,22.422,23772.0
6/1/2025,09:39:49 am,0,0.4921,22.414,23769.2
6/1/2025,09:54:49 am,0,0.4939,22.416,23758.2
6/1/2025,10:09:49 am,0,0.4924,22.439,23771.0
6/1/2025,10:24:49 am,0,0.4919,22.486,23810.9
6/1/2025,10:39:49 am,0,0.4876,22.560,23868.1
6/1/2025,10:54:49 am,0,0.4864,22.650,23946.1
6/1/2025,11:09:49 am,0,0.4849,22.821,24097.8
6/1/2025,11:24:49 am,0,0.4811,22.964,24316.9
6/1/2025,11:39:49 am,0,0.4812,23.062,24511.8
6/1/2025,11:54:49 am,0,0.4823,23.152,24521.9
6/1/2025,12:09:49 pm,0,0.4800,23.256,24658.9
6/1/2025,12:24:49 pm,0,0.4815,23.391,24856.8
6/1/2025,12:39:49 pm,0,0.4816,23.534,25073.0
6/1/2025,12:54:49 pm,0,0.4793,23.723,25365.1
6/1/2025,01:09:49 pm,0,0.4769,23.916,25612.9
6/1/2025,01:24:49 pm,0,0.4746,24.000,25834.7
6/1/2025,01:39:49 pm,0,0.4726,24.233,26061.7
6/1/2025,01:54:49 pm,0,0.4722,24.437,26255.9
6/1/2025,02:09:49 pm,0,0.4714,24.622,26458.9
6/1/2025,02:24:49 pm,0,0.4718,24.829,26699.6
6/1/2025,02:39:49 pm,0,0.4677,24.986,26929.4
6/1/2025,02:54:49 pm,0,0.4675,25.112,27203.7
6/1/2025,03:09:49 pm,0,0.4650,25.261,27224.4
6/1/2025,03:24:49 pm,0,0.4667,25.367,27346.8
6/1/2025,03:39:49 pm,0,0.4660,25.417,27425.0
6/1/2025,03:54:49 pm,0,0.4629,25.441,27450.0
6/1/2025,04:09:49 pm,0,0.4628,25.447,27407.8
6/1/2025,04:24:49 pm,0,0.4646,25.445,27351.5
6/1/2025,04:39:49 pm,0,0.4637,25.431,27384.8
6/1/2025,04:54:49 pm,0,0.4644,25.412,27459.2
6/1/2025,05:09:49 pm,0,0.4665,25.392,27253.6
6/1/2025,05:24:49 pm,0,0.4661,25.365,27434.8
6/1/2025,05:39:49 pm,0,0.4654,25.316,27146.8
6/1/2025,05:54:49 pm,0,0.4636,25.261,27115.5
6/1/2025,06:09:49 pm,0,0.4666,25.205,26855.7
6/1/2025,06:24:49 pm,0,0.4646,25.166,26826.6
6/1/2025,06:39:49 pm,0,0.4689,25.115,26661.3
6/1/2025,06:54:49 pm,0,0.4654,25.059,26576.3
6/1/2025,07:09:49 pm,0,0.4665,24.998,26452.7
6/1/2025,07:24:49 pm,0,0.4688,24.911,26374.8
6/1/2025,07:39:49 pm,0,0.4710,24.825,26237.4
6/1/2025,07:54:49 pm,0,0.4701,24.748,26135.3
6/1/2025,08:09:49 pm,0,0.4697,24.690,26032.7
6/1/2025,08:24:49 pm,0,0.4709,24.638,25943.8
6/1/2025,08:39:49 pm,0,0.4707,24.586,25812.6
6/1/2025,08:54:49 pm,0,0.4723,24.533,25737.3
6/1/2025,09:09:49 pm,0,0.4743,24.480,25667.5
6/1/2025,09:24:49 pm,0,0.4715,24.430,25630.2
6/1/2025,09:39:49 pm,0,0.4746,24.383,25543.3
6/1/2025,09:54:49 pm,0,0.4724,24.336,25488.6
6/1/2025,10:09:49 pm,0,0.4738,24.285,25433.2
6/1/2025,10:24:49 pm,0,0.4755,24.232,25334.2
6/1/2025,10:39:49 pm,0,0.4722,24.182,25336.8
6/1/2025,10:54:49 pm,0,0.4734,24.139,25230.5
6/1/2025,11:09:49 pm,0,0.4740,24.090,25169.9
6/1/2025,11:24:49 pm,0,0.4732,24.043,25107.2
6/1/2025,11:39:49 pm,0,0.4773,23.989,25030.7
6/1/2025,11:54:49 pm,0,0.4734,23.943,24989.3
6/2/2025,12:09:49 am,0,0.4747,23.889,24918.4
6/2/2025,12:24:49 am,0,0.4762,23.842,24877.8
6/2/2025,12:39:49 am,0,0.4756,23.795,24841.2
6/2/2025,12:54:49 am,0,0.4760,23.750,24766.7
6/2/2025,01:09:49 am,0,0.4757,23.701,24746.7
6/2/2025,01:24:49 am,0,0.4731,23.638,24579.3
6/2/2025,01:39:49 am,0,0.4775,23.581,24540.2
6/2/2025,01:54:49 am,0,0.4780,23.525,24443.8
6/2/2025,02:09:49 am,0,0.4785,23.482,24414.5
6/2/2025,02:24:49 am,0,0.4786,23.449,24362.3
6/2/2025,02:39:49 am,0,0.4798,23.415,24314.0
6/2/2025,02:54:49 am,0,0.4784,23.371,24248.8
6/2/2025,03:09:49 am,0,0.4779,23.333,24176.1
6/2/2025,03:24:49 am,0,0.4785,23.294,24125.8
6/2/2025,03:39:49 am,0,0.4801,23.244,24084.7
6/2/2025,03:54:49 am,0,0.4799,23.191,24048.4
6/2/2025,04:09:49 am,0,0.4823,23.154,23948.2
6/2/2025,04:24:49 am,0,0.4812,23.134,24003.8
6/2/2025,04:39:49 am,0,0.4823,23.081,23870.6
6/2/2025,04:54:49 am,0,0.4818,23.022,23801.5
6/2/2025,05:09:49 am,0,0.4792,22.969,23754.1
6/2/2025,05:24:49 am,0,0.4831,22.921,23690.8
6/2/2025,05:39:49 am,0,0.4839,22.881,23623.8
6/2/2025,05:54:49 am,0,0.4837,22.843,23588.5
6/2/2025,06:09:49 am,0,0.4837,22.806,23508.7
6/2/2025,06:24:49 am,0,0.4849,22.779,23501.2
6/2/2025,06:39:49 am,0,0.4832,22.753,23475.1
6/2/2025,06:54:49 am,0,0.4866,22.724,23435.1
6/2/2025,07:09:49 am,0,0.4854,22.693,23388.9
6/2/2025,07:24:49 am,0,0.4843,22.670,23380.3
6/2/2025,07:39:49 am,0,0.4842,22.642,23330.5
6/2/2025,07:54:49 am,0,0.4865,22.623,24648.2
6/2/2025,08:09:49 am,0,0.4855,22.602,23271.2
6/2/2025,08:24:49 am,0,0.4868,22.579,23217.3
6/2/2025,08:39:49 am,0,0.4857,22.571,23214.4
6/2/2025,08:54:49 am,0,0.4865,22.557,23199.0
6/2/2025,09:09:49 am,0,0.4872,22.551,23178.4
6/2/2025,09:24:49 am,0,0.4869,22.551,23172.1
6/2/2025,09:39:49 am,0,0.4848,22.556,23175.9
6/2/2025,09:54:49 am,0,0.4848,22.570,23183.4
6/2/2025,10:09:49 am,0,0.4850,22.596,23215.6
6/2/2025,10:24:49 am,0,0.4854,22.632,23249.6
6/2/2025,10:39:49 am,0,0.4870,22.677,23275.4
6/2/2025,10:54:49 am,0,0.4832,22.728,23336.4
6/2/2025,11:09:49 am,0,0.4837,22.781,23374.3
6/2/2025,11:24:49 am,0,0.4819,22.821,23419.9
6/2/2025,11:39:49 am,0,0.4833,22.848,23426.5
6/2/2025,11:54:49 am,0,0.4814,22.875,23455.5
6/2/2025,12:09:49 pm,0,0.4816,22.905,23495.3
6/2/2025,12:24:49 pm,0,0.4812,22.941,23564.1
6/2/2025,12:39:49 pm,0,0.4803,23.023,23621.1
6/2/2025,12:54:49 pm,0,0.4804,23.084,23685.5
6/2/2025,01:09:49 pm,0,0.4787,23.198,23798.9
6/2/2025,01:24:49 pm,0,0.4774,23.259,23890.7
6/2/2025,01:39:49 pm,0,0.4782,23.294,23918.3
6/2/2025,01:54:49 pm,0,0.4780,23.334,23984.5
6/2/2025,02:09:49 pm,0,0.4765,23.375,24015.4
6/2/2025,02:24:49 pm,0,0.4755,23.435,24096.5
6/2/2025,02:39:49 pm,0,0.4752,23.487,24169.7
6/2/2025,02:54:49 pm,0,0.4748,23.507,24208.3
6/2/2025,03:09:49 pm,0,0.4742,23.525,24234.6
6/2/2025,03:24:49 pm,0,0.4765,23.560,24287.6
6/2/2025,03:39:49 pm,0,0.4726,23.613,24344.9
6/2/2025,03:54:49 pm,0,0.4734,23.660,24452.3
6/2/2025,04:09:49 pm,0,0.4725,23.708,24483.8
6/2/2025,04:24:49 pm,0,0.4717,23.749,24537.8
6/2/2025,04:39:49 pm,0,0.4729,23.784,24572.0
6/2/2025,04:54:49 pm,0,0.4726,23.792,24569.1
6/2/2025,05:09:49 pm,0,0.4752,23.795,24580.5
6/2/2025,05:24:49 pm,0,0.4748,23.790,24579.1
6/2/2025,05:39:49 pm,0,0.4731,23.788,24536.7
6/2/2025,05:54:49 pm,0,0.4734,23.774,24541.8
6/2/2025,06:09:49 pm,0,0.4736,23.748,24495.3
6/2/2025,06:24:49 pm,0,0.4757,23.716,24455.8
6/2/2025,06:39:49 pm,0,0.4737,23.678,24515.0
6/2/2025,06:54:49 pm,0,0.4757,23.634,24348.8
6/2/2025,07:09:49 pm,0,0.4762,23.588,24282.8
6/2/2025,07:24:49 pm,0,0.4746,23.543,24202.2
6/2/2025,07:39:49 pm,0,0.4740,23.498,24140.3
6/2/2025,07:54:49 pm,0,0.4760,23.453,24171.9
6/2/2025,08:09:49 pm,0,0.4772,23.395,24059.1
6/2/2025,08:24:49 pm,0,0.4773,23.345,23957.7
6/2/2025,08:39:49 pm,0,0.4753,23.294,23895.5
6/2/2025,08:54:49 pm,0,0.4767,23.243,23807.6
6/2/2025,09:09:49 pm,0,0.4773,23.190,23729.1
6/2/2025,09:24:49 pm,0,0.4794,23.133,23669.8
6/2/2025,09:39:49 pm,0,0.4810,23.084,23602.5
6/2/2025,09:54:49 pm,0,0.4792,23.031,23536.4
6/2/2025,10:09:49 pm,0,0.4793,22.975,23886.9
6/2/2025,10:24:49 pm,0,0.4789,22.917,23476.0
6/2/2025,10:39:49 pm,0,0.4801,22.868,23376.4
6/2/2025,10:54:49 pm,0,0.4784,22.818,23586.1
6/2/2025,11:09:49 pm,0,0.4790,22.769,23184.9
6/2/2025,11:24:49 pm,0,0.4788,22.731,23147.4
6/2/2025,11:39:49 pm,0,0.4801,22.680,23093.5
6/2/2025,11:54:49 pm,0,0.4808,22.624,23010.6
6/3/2025,12:09:49 am,0,0.4841,22.581,22977.2
6/3/2025,12:24:49 am,0,0.4841,22.537,22895.3
6/3/2025,12:39:49 am,0,0.4824,22.494,22828.6
6/3/2025,12:54:49 am,0,0.4815,22.444,22769.9
6/3/2025,01:09:49 am,0,0.4815,22.403,22722.9
6/3/2025,01:24:49 am,0,0.4833,22.373,22708.2
6/3/2025,01:39:49 am,0,0.4834,22.352,22702.2
6/3/2025,01:54:49 am,0,0.4817,22.321,22665.4
6/3/2025,02:09:49 am,0,0.4840,22.274,22612.3
6/3/2025,02:24:49 am,0,0.4850,22.228,22555.2
6/3/2025,02:39:49 am,0,0.4844,22.194,22510.6
6/3/2025,02:54:49 am,0,0.4836,22.149,22424.0
6/3/2025,03:09:49 am,0,0.4832,22.107,22383.1
6/3/2025,03:24:49 am,0,0.4831,22.073,22347.2
6/3/2025,03:39:49 am,0,0.4830,22.046,22321.7
6/3/2025,03:54:49 am,0,0.4839,22.020,22290.6
6/3/2025,04:09:49 am,0,0.4855,21.996,22238.4
6/3/2025,04:24:49 am,0,0.4863,21.978,22234.3
6/3/2025,04:39:49 am,0,0.4866,21.946,22179.1
6/3/2025,04:54:49 am,0,0.4865,21.900,22121.6
6/3/2025,05:09:49 am,0,0.4866,21.856,22067.1
6/3/2025,05:24:49 am,0,0.4873,21.822,22026.8
6/3/2025,05:39:49 am,0,0.4865,21.779,22000.4
6/3/2025,05:54:49 am,0,0.4864,21.746,21933.7
6/3/2025,06:09:49 am,0,0.4887,21.706,21901.4
6/3/2025,06:24:49 am,0,0.4895,21.668,21849.4
6/3/2025,06:39:49 am,0,0.4880,21.635,21815.2
6/3/2025,06:54:49 am,0,0.4895,21.606,21781.0
6/3/2025,07:09:49 am,0,0.4876,21.581,21748.2
6/3/2025,07:24:49 am,0,0.4902,21.555,21714.5
6/3/2025,07:39:49 am,0,0.4893,21.525,21673.2
6/3/2025,07:54:49 am,0,0.4907,21.495,21641.9
6/3/2025,08:09:49 am,0,0.4896,21.472,21594.5
6/3/2025,08:24:49 am,0,0.4887,21.453,21571.8
6/3/2025,08:39:49 am,0,0.4922,21.447,21564.6
6/3/2025,08:54:49 am,0,0.4891,21.446,21536.9
6/3/2025,09:09:49 am,0,0.4895,21.456,21569.7
6/3/2025,09:24:49 am,0,0.4905,21.469,21583.9
6/3/2025,09:39:49 am,0,0.4894,21.502,21619.6
6/3/2025,09:54:49 am,0,0.4893,21.518,21640.4
6/3/2025,10:09:49 am,0,0.4890,21.557,21683.2
6/3/2025,10:24:49 am,0,0.4886,21.603,21749.1
6/3/2025,10:39:49 am,0,0.4873,21.658,21800.6
6/3/2025,10:54:49 am,0,0.4890,21.709,21855.7
6/3/2025,11:09:49 am,0,0.4900,21.749,21913.2
6/3/2025,11:24:49 am,0,0.4864,21.779,21918.2
6/3/2025,11:39:49 am,0,0.4884,21.793,21939.9
6/3/2025,11:54:49 am,0,0.4887,21.806,21957.7
6/3/2025,12:09:49 pm,0,0.4876,21.821,21968.8
6/3/2025,12:24:49 pm,0,0.4860,21.853,21997.2
6/3/2025,12:39:49 pm,0,0.4829,21.892,22039.1
6/3/2025,12:54:49 pm,0,0.4827,21.927,22037.3
6/3/2025,01:09:49 pm,0,0.4843,21.959,22078.0
6/3/2025,01:24:49 pm,0,0.4844,21.988,22072.9
6/3/2025,01:39:49 pm,0,0.4856,22.026,22136.8
6/3/2025,01:54:49 pm,0,0.4820,22.065,22161.5
6/3/2025,02:09:49 pm,0,0.4798,22.091,22262.7
6/3/2025,02:24:49 pm,0,0.4817,22.106,22206.0
6/3/2025,02:39:49 pm,0,0.4849,22.129,22209.6
6/3/2025,02:54:49 pm,0,0.4880,22.211,22302.2
6/3/2025,03:09:49 pm,0,0.4808,22.319,22434.5
6/3/2025,03:24:49 pm,0,0.4803,22.430,22553.0
6/3/2025,03:39:49 pm,0,0.4783,22.518,22651.1
6/3/2025,03:54:49 pm,0,0.4746,22.607,22747.3
6/3/2025,04:09:49 pm,0,0.4757,22.713,22863.7
6/3/2025,04:24:49 pm,0,0.4767,22.822,23027.4
6/3/2025,04:39:49 pm,0,0.4752,22.911,23085.6
6/3/2025,04:54:49 pm,0,0.4694,22.961,23123.0
6/3/2025,05:09:49 pm,0,0.4769,22.994,23129.5
6/3/2025,05:24:49 pm,0,0.4804,23.011,23131.6
6/3/2025,05:39:49 pm,0,0.4859,23.018,23106.3
6/3/2025,05:54:49 pm,0,0.4776,23.018,23088.8
6/3/2025,06:09:49 pm,0,0.4751,23.007,23039.0
6/3/2025,06:24:49 pm,0,0.4752,22.993,22976.6
6/3/2025,06:39:49 pm,0,0.4707,22.960,22958.4
6/3/2025,06:54:49 pm,0,0.4724,22.917,22833.5
6/3/2025,07:09:49 pm,0,0.4727,22.866,22748.0
6/3/2025,07:24:49 pm,0,0.4715,22.802,22641.8
6/3/2025,07:39:49 pm,0,0.4743,22.717,22534.0
6/3/2025,07:54:49 pm,0,0.4772,22.641,22428.3
6/3/2025,08:09:49 pm,0,0.4775,22.578,22320.5
6/3/2025,08:24:49 pm,0,0.4775,22.528,22260.1
6/3/2025,08:39:49 pm,0,0.4801,22.477,22184.3
6/3/2025,08:54:49 pm,0,0.4816,22.434,22123.6
6/3/2025,09:09:49 pm,0,0.4801,22.386,22058.7
6/3/2025,09:24:49 pm,0,0.4846,22.347,21990.8
6/3/2025,09:39:49 pm,0,0.4844,22.332,21956.6
6/3/2025,09:54:49 pm,0,0.4810,22.309,21918.9
6/3/2025,10:09:49 pm,0,0.4819,22.277,21877.0
6/3/2025,10:24:49 pm,0,0.4802,22.240,21982.0
6/3/2025,10:39:49 pm,0,0.4784,22.198,21766.0
6/3/2025,10:54:49 pm,0,0.4810,22.158,21714.7
6/3/2025,11:09:49 pm,0,0.4800,22.130,21680.3
6/3/2025,11:24:49 pm,0,0.4818,22.096,21641.8
6/3/2025,11:39:49 pm,0,0.4797,22.056,21599.2
6/3/2025,11:54:49 pm,0,0.4792,22.022,21562.3
6/4/2025,12:09:49 am,0,0.4812,21.989,21529.6
6/4/2025,12:24:49 am,0,0.4810,21.949,21459.2
6/4/2025,12:39:49 am,0,0.4797,21.911,21423.6
6/4/2025,12:54:49 am,0,0.4829,21.872,21386.0
6/4/2025,01:09:49 am,0,0.4837,21.829,21340.3
6/4/2025,01:24:49 am,0,0.4833,21.791,21296.7
6/4/2025,01:39:49 am,0,0.4819,21.739,21235.0
6/4/2025,01:54:49 am,0,0.4832,21.697,21190.1
6/4/2025,02:09:49 am,0,0.4841,21.644,21128.9
6/4/2025,02:24:49 am,0,0.4847,21.586,21065.6
6/4/2025,02:39:49 am,0,0.4858,21.538,21013.7
6/4/2025,02:54:49 am,0,0.4870,21.502,20977.5
6/4/2025,03:09:49 am,0,0.4871,21.462,20940.6
6/4/2025,03:24:49 am,0,0.4856,21.421,20905.1
6/4/2025,03:39:49 am,0,0.4853,21.377,20859.8
6/4/2025,03:54:49 am,0,0.4850,21.340,20826.9
6/4/2025,04:09:49 am,0,0.4858,21.304,20781.3
6/4/2025,04:24:49 am,0,0.4882,21.269,20729.1
6/4/2025,04:39:49 am,0,0.4886,21.235,20703.1
6/4/2025,04:54:49 am,0,0.4883,21.202,20652.3
6/4/2025,05:09:49 am,0,0.4881,21.175,20615.4
6/4/2025,05:24:49 am,0,0.4872,21.147,20575.9
6/4/2025,05:39:49 am,0,0.4895,21.118,20552.4
6/4/2025,05:54:49 am,0,0.4908,21.092,20521.0
6/4/2025,06:09:49 am,0,0.4917,21.063,20485.1
6/4/2025,06:24:49 am,0,0.4906,21.038,20465.9
6/4/2025,06:39:49 am,0,0.4914,21.011,20423.6
6/4/2025,06:54:49 am,0,0.4912,20.988,20396.3
6/4/2025,07:09:49 am,0,0.4908,20.966,20381.9
6/4/2025,07:24:49 am,0,0.4906,20.949,20395.2
6/4/2025,07:39:49 am,0,0.4906,20.933,20338.7
6/4/2025,07:54:49 am,0,0.4904,20.922,20316.3
6/4/2025,08:09:49 am,0,0.4902,20.910,20294.5
6/4/2025,08:24:49 am,0,0.4903,20.900,20302.8
6/4/2025,08:39:49 am,0,0.4906,20.895,20262.7
6/4/2025,08:54:49 am,0,0.4908,20.888,20261.9
6/4/2025,09:09:49 am,0,0.4910,20.885,20276.4
6/4/2025,09:24:49 am,0,0.4903,20.891,20257.9
6/4/2025,09:39:49 am,0,0.4899,20.911,20267.1
6/4/2025,09:54:49 am,0,0.4902,20.958,20318.6
6/4/2025,10:09:49 am,0,0.4882,21.019,20390.6
6/4/2025,10:24:49 am,0,0.4894,21.078,20448.2
6/4/2025,10:39:49 am,0,0.4885,21.131,20501.3
6/4/2025,10:54:49 am,0,0.4877,21.204,20611.6
