"","station","valid","altimeter","Date","Time","interval","baropressure_inHg","baropressure_kPa","baropressure_kPa_chk","equivalent_ft","equivalent_m"
"315","SBA",2025-05-11 15:15:00,29.84,2025-05-11,15:15:00,"15",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"316","SBA",2025-05-11 15:20:00,29.84,2025-05-11,15:20:00,"20",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"317","SBA",2025-05-11 15:30:00,29.83,2025-05-11,15:30:00,"30",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"318","SBA",2025-05-11 15:40:00,29.83,2025-05-11,15:40:00,"40",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"319","SBA",2025-05-11 15:45:00,29.83,2025-05-11,15:45:00,"45",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"320","SBA",2025-05-11 15:50:00,29.83,2025-05-11,15:50:00,"50",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"321","SBA",2025-05-11 16:00:00,29.82,2025-05-11,16:00:00,"00",29.809389140454,100.946217291342,100.946187481953,33.7718598334704,10.2936876696327
"322","SBA",2025-05-11 16:10:00,29.82,2025-05-11,16:10:00,"10",29.809389140454,100.946217291342,100.946187481953,33.7718598334704,10.2936876696327
"323","SBA",2025-05-11 16:15:00,29.81,2025-05-11,16:15:00,"15",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"324","SBA",2025-05-11 16:20:00,29.81,2025-05-11,16:20:00,"20",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"325","SBA",2025-05-11 16:30:00,29.8,2025-05-11,16:30:00,"30",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"326","SBA",2025-05-11 16:40:00,29.8,2025-05-11,16:40:00,"40",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"327","SBA",2025-05-11 16:45:00,29.8,2025-05-11,16:45:00,"45",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"328","SBA",2025-05-11 16:50:00,29.8,2025-05-11,16:50:00,"50",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"329","SBA",2025-05-11 17:00:00,29.8,2025-05-11,17:00:00,"00",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"330","SBA",2025-05-11 17:10:00,29.79,2025-05-11,17:10:00,"10",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"331","SBA",2025-05-11 17:15:00,29.79,2025-05-11,17:15:00,"15",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"332","SBA",2025-05-11 17:20:00,29.79,2025-05-11,17:20:00,"20",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"333","SBA",2025-05-11 17:30:00,29.79,2025-05-11,17:30:00,"30",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"334","SBA",2025-05-11 17:40:00,29.78,2025-05-11,17:40:00,"40",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"335","SBA",2025-05-11 17:45:00,29.78,2025-05-11,17:45:00,"45",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"336","SBA",2025-05-11 17:50:00,29.78,2025-05-11,17:50:00,"50",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"337","SBA",2025-05-11 18:00:00,29.78,2025-05-11,18:00:00,"00",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"338","SBA",2025-05-11 18:10:00,29.78,2025-05-11,18:10:00,"10",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"339","SBA",2025-05-11 18:15:00,29.78,2025-05-11,18:15:00,"15",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"340","SBA",2025-05-11 18:20:00,29.78,2025-05-11,18:20:00,"20",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"341","SBA",2025-05-11 18:30:00,29.78,2025-05-11,18:30:00,"30",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"342","SBA",2025-05-11 18:40:00,29.78,2025-05-11,18:40:00,"40",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"343","SBA",2025-05-11 18:45:00,29.78,2025-05-11,18:45:00,"45",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"344","SBA",2025-05-11 18:50:00,29.78,2025-05-11,18:50:00,"50",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"345","SBA",2025-05-11 19:00:00,29.78,2025-05-11,19:00:00,"00",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"346","SBA",2025-05-11 19:10:00,29.77,2025-05-11,19:10:00,"10",29.759406931969,100.77695804035,100.776928280944,33.7152336432734,10.2764279652906
"347","SBA",2025-05-11 19:15:00,29.78,2025-05-11,19:15:00,"15",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"348","SBA",2025-05-11 19:20:00,29.78,2025-05-11,19:20:00,"20",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"349","SBA",2025-05-11 19:30:00,29.78,2025-05-11,19:30:00,"30",29.769403373666,100.810809890549,100.810780121145,33.7265588813128,10.279879906159
"350","SBA",2025-05-11 19:40:00,29.79,2025-05-11,19:40:00,"40",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"351","SBA",2025-05-11 19:45:00,29.79,2025-05-11,19:45:00,"45",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"352","SBA",2025-05-11 19:50:00,29.79,2025-05-11,19:50:00,"50",29.779399815363,100.844661740747,100.844631961347,33.7378841193522,10.2833318470275
"353","SBA",2025-05-11 20:00:00,29.8,2025-05-11,20:00:00,"00",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"354","SBA",2025-05-11 20:10:00,29.8,2025-05-11,20:10:00,"10",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"355","SBA",2025-05-11 20:15:00,29.8,2025-05-11,20:15:00,"15",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"356","SBA",2025-05-11 20:20:00,29.8,2025-05-11,20:20:00,"20",29.78939625706,100.878513590945,100.878483801549,33.7492093573916,10.2867837878959
"357","SBA",2025-05-11 20:30:00,29.81,2025-05-11,20:30:00,"30",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"358","SBA",2025-05-11 20:40:00,29.81,2025-05-11,20:40:00,"40",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"359","SBA",2025-05-11 20:45:00,29.81,2025-05-11,20:45:00,"45",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"360","SBA",2025-05-11 20:50:00,29.81,2025-05-11,20:50:00,"50",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"361","SBA",2025-05-11 21:00:00,29.81,2025-05-11,21:00:00,"00",29.799392698757,100.912365441144,100.912335641751,33.760534595431,10.2902357287643
"362","SBA",2025-05-11 21:10:00,29.82,2025-05-11,21:10:00,"10",29.809389140454,100.946217291342,100.946187481953,33.7718598334704,10.2936876696327
"363","SBA",2025-05-11 21:15:00,29.82,2025-05-11,21:15:00,"15",29.809389140454,100.946217291342,100.946187481953,33.7718598334704,10.2936876696327
"364","SBA",2025-05-11 21:20:00,29.82,2025-05-11,21:20:00,"20",29.809389140454,100.946217291342,100.946187481953,33.7718598334704,10.2936876696327
"365","SBA",2025-05-11 21:30:00,29.83,2025-05-11,21:30:00,"30",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"366","SBA",2025-05-11 21:40:00,29.83,2025-05-11,21:40:00,"40",29.819385582151,100.98006914154,100.980039322155,33.7831850715097,10.2971396105011
"367","SBA",2025-05-11 21:45:00,29.84,2025-05-11,21:45:00,"45",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"368","SBA",2025-05-11 21:50:00,29.84,2025-05-11,21:50:00,"50",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"369","SBA",2025-05-11 22:00:00,29.85,2025-05-11,22:00:00,"00",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"370","SBA",2025-05-11 22:10:00,29.86,2025-05-11,22:10:00,"10",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"371","SBA",2025-05-11 22:15:00,29.86,2025-05-11,22:15:00,"15",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"372","SBA",2025-05-11 22:20:00,29.86,2025-05-11,22:20:00,"20",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"373","SBA",2025-05-11 22:30:00,29.86,2025-05-11,22:30:00,"30",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"374","SBA",2025-05-11 22:40:00,29.86,2025-05-11,22:40:00,"40",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"375","SBA",2025-05-11 22:45:00,29.87,2025-05-11,22:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"376","SBA",2025-05-11 22:50:00,29.87,2025-05-11,22:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"377","SBA",2025-05-11 23:00:00,29.87,2025-05-11,23:00:00,"00",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"378","SBA",2025-05-11 23:10:00,29.87,2025-05-11,23:10:00,"10",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"379","SBA",2025-05-11 23:15:00,29.86,2025-05-11,23:15:00,"15",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"380","SBA",2025-05-11 23:20:00,29.87,2025-05-11,23:20:00,"20",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"381","SBA",2025-05-11 23:30:00,29.87,2025-05-11,23:30:00,"30",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"382","SBA",2025-05-11 23:40:00,29.87,2025-05-11,23:40:00,"40",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"383","SBA",2025-05-11 23:45:00,29.87,2025-05-11,23:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"384","SBA",2025-05-11 23:50:00,29.87,2025-05-11,23:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"385","SBA",2025-05-12,29.88,2025-05-12,00:00:00,"00",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"386","SBA",2025-05-12 00:10:00,29.88,2025-05-12,00:10:00,"10",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"387","SBA",2025-05-12 00:15:00,29.89,2025-05-12,00:15:00,"15",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"388","SBA",2025-05-12 00:20:00,29.89,2025-05-12,00:20:00,"20",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"389","SBA",2025-05-12 00:30:00,29.89,2025-05-12,00:30:00,"30",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"390","SBA",2025-05-12 00:40:00,29.88,2025-05-12,00:40:00,"40",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"391","SBA",2025-05-12 00:45:00,29.88,2025-05-12,00:45:00,"45",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"392","SBA",2025-05-12 00:50:00,29.88,2025-05-12,00:50:00,"50",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"393","SBA",2025-05-12 01:00:00,29.88,2025-05-12,01:00:00,"00",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"394","SBA",2025-05-12 01:10:00,29.88,2025-05-12,01:10:00,"10",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"395","SBA",2025-05-12 01:15:00,29.88,2025-05-12,01:15:00,"15",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"396","SBA",2025-05-12 01:20:00,29.88,2025-05-12,01:20:00,"20",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"397","SBA",2025-05-12 01:30:00,29.87,2025-05-12,01:30:00,"30",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"398","SBA",2025-05-12 01:40:00,29.87,2025-05-12,01:40:00,"40",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"399","SBA",2025-05-12 01:45:00,29.87,2025-05-12,01:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"400","SBA",2025-05-12 01:50:00,29.87,2025-05-12,01:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"401","SBA",2025-05-12 02:00:00,29.87,2025-05-12,02:00:00,"00",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"402","SBA",2025-05-12 02:10:00,29.87,2025-05-12,02:10:00,"10",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"403","SBA",2025-05-12 02:15:00,29.87,2025-05-12,02:15:00,"15",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"404","SBA",2025-05-12 02:20:00,29.86,2025-05-12,02:20:00,"20",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"405","SBA",2025-05-12 02:30:00,29.86,2025-05-12,02:30:00,"30",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"406","SBA",2025-05-12 02:40:00,29.86,2025-05-12,02:40:00,"40",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"407","SBA",2025-05-12 02:45:00,29.86,2025-05-12,02:45:00,"45",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"408","SBA",2025-05-12 02:50:00,29.86,2025-05-12,02:50:00,"50",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"409","SBA",2025-05-12 03:00:00,29.86,2025-05-12,03:00:00,"00",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"410","SBA",2025-05-12 03:10:00,29.85,2025-05-12,03:10:00,"10",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"411","SBA",2025-05-12 03:15:00,29.85,2025-05-12,03:15:00,"15",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"412","SBA",2025-05-12 03:20:00,29.85,2025-05-12,03:20:00,"20",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"413","SBA",2025-05-12 03:30:00,29.84,2025-05-12,03:30:00,"30",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"414","SBA",2025-05-12 03:40:00,29.84,2025-05-12,03:40:00,"40",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"415","SBA",2025-05-12 03:45:00,29.84,2025-05-12,03:45:00,"45",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"416","SBA",2025-05-12 03:50:00,29.84,2025-05-12,03:50:00,"50",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"417","SBA",2025-05-12 04:00:00,29.84,2025-05-12,04:00:00,"00",29.829382023848,101.013920991739,101.013891162357,33.7945103095491,10.3005915513696
"418","SBA",2025-05-12 04:10:00,29.85,2025-05-12,04:10:00,"10",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"419","SBA",2025-05-12 04:15:00,29.85,2025-05-12,04:15:00,"15",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"420","SBA",2025-05-12 04:20:00,29.85,2025-05-12,04:20:00,"20",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"421","SBA",2025-05-12 04:30:00,29.85,2025-05-12,04:30:00,"30",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"422","SBA",2025-05-12 04:40:00,29.85,2025-05-12,04:40:00,"40",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"423","SBA",2025-05-12 04:45:00,29.85,2025-05-12,04:45:00,"45",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"424","SBA",2025-05-12 04:50:00,29.85,2025-05-12,04:50:00,"50",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"425","SBA",2025-05-12 05:00:00,29.85,2025-05-12,05:00:00,"00",29.839378465545,101.047772841937,101.047743002558,33.8058355475885,10.304043492238
"426","SBA",2025-05-12 05:10:00,29.86,2025-05-12,05:10:00,"10",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"427","SBA",2025-05-12 05:15:00,29.86,2025-05-12,05:15:00,"15",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"428","SBA",2025-05-12 05:20:00,29.86,2025-05-12,05:20:00,"20",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"429","SBA",2025-05-12 05:30:00,29.86,2025-05-12,05:30:00,"30",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"430","SBA",2025-05-12 05:40:00,29.86,2025-05-12,05:40:00,"40",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"431","SBA",2025-05-12 05:45:00,29.87,2025-05-12,05:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"432","SBA",2025-05-12 05:50:00,29.87,2025-05-12,05:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"433","SBA",2025-05-12 06:00:00,29.86,2025-05-12,06:00:00,"00",29.849374907242,101.081624692135,101.08159484276,33.8171607856279,10.3074954331064
"434","SBA",2025-05-12 06:10:00,29.87,2025-05-12,06:10:00,"10",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"435","SBA",2025-05-12 06:15:00,29.87,2025-05-12,06:15:00,"15",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"436","SBA",2025-05-12 06:20:00,29.87,2025-05-12,06:20:00,"20",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"437","SBA",2025-05-12 06:30:00,29.88,2025-05-12,06:30:00,"30",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"438","SBA",2025-05-12 06:40:00,29.88,2025-05-12,06:40:00,"40",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"439","SBA",2025-05-12 06:45:00,29.88,2025-05-12,06:45:00,"45",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"440","SBA",2025-05-12 06:50:00,29.88,2025-05-12,06:50:00,"50",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"441","SBA",2025-05-12 07:00:00,29.89,2025-05-12,07:00:00,"00",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"442","SBA",2025-05-12 07:10:00,29.89,2025-05-12,07:10:00,"10",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"443","SBA",2025-05-12 07:15:00,29.89,2025-05-12,07:15:00,"15",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"444","SBA",2025-05-12 07:20:00,29.89,2025-05-12,07:20:00,"20",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"445","SBA",2025-05-12 07:30:00,29.89,2025-05-12,07:30:00,"30",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"446","SBA",2025-05-12 07:40:00,29.9,2025-05-12,07:40:00,"40",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"447","SBA",2025-05-12 07:45:00,29.9,2025-05-12,07:45:00,"45",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"448","SBA",2025-05-12 07:50:00,29.9,2025-05-12,07:50:00,"50",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"449","SBA",2025-05-12 08:00:00,29.91,2025-05-12,08:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"450","SBA",2025-05-12 08:10:00,29.91,2025-05-12,08:10:00,"10",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"451","SBA",2025-05-12 08:15:00,29.91,2025-05-12,08:15:00,"15",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"452","SBA",2025-05-12 08:20:00,29.91,2025-05-12,08:20:00,"20",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"453","SBA",2025-05-12 08:30:00,29.91,2025-05-12,08:30:00,"30",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"454","SBA",2025-05-12 08:40:00,29.91,2025-05-12,08:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"455","SBA",2025-05-12 08:45:00,29.92,2025-05-12,08:45:00,"45",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"456","SBA",2025-05-12 08:50:00,29.92,2025-05-12,08:50:00,"50",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"457","SBA",2025-05-12 09:00:00,29.91,2025-05-12,09:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"458","SBA",2025-05-12 09:10:00,29.92,2025-05-12,09:10:00,"10",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"459","SBA",2025-05-12 09:15:00,29.92,2025-05-12,09:15:00,"15",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"460","SBA",2025-05-12 09:20:00,29.92,2025-05-12,09:20:00,"20",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"461","SBA",2025-05-12 09:30:00,29.92,2025-05-12,09:30:00,"30",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"462","SBA",2025-05-12 09:40:00,29.92,2025-05-12,09:40:00,"40",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"463","SBA",2025-05-12 09:45:00,29.92,2025-05-12,09:45:00,"45",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"464","SBA",2025-05-12 09:50:00,29.92,2025-05-12,09:50:00,"50",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"465","SBA",2025-05-12 10:00:00,29.93,2025-05-12,10:00:00,"00",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"466","SBA",2025-05-12 10:10:00,29.93,2025-05-12,10:10:00,"10",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"467","SBA",2025-05-12 10:15:00,29.93,2025-05-12,10:15:00,"15",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"468","SBA",2025-05-12 10:20:00,29.93,2025-05-12,10:20:00,"20",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"469","SBA",2025-05-12 10:30:00,29.93,2025-05-12,10:30:00,"30",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"470","SBA",2025-05-12 10:40:00,29.94,2025-05-12,10:40:00,"40",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"471","SBA",2025-05-12 10:45:00,29.94,2025-05-12,10:45:00,"45",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"472","SBA",2025-05-12 10:50:00,29.94,2025-05-12,10:50:00,"50",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"473","SBA",2025-05-12 11:00:00,29.94,2025-05-12,11:00:00,"00",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"474","SBA",2025-05-12 11:10:00,29.94,2025-05-12,11:10:00,"10",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"475","SBA",2025-05-12 11:15:00,29.94,2025-05-12,11:15:00,"15",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"476","SBA",2025-05-12 11:20:00,29.94,2025-05-12,11:20:00,"20",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"477","SBA",2025-05-12 11:30:00,29.94,2025-05-12,11:30:00,"30",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"478","SBA",2025-05-12 11:40:00,29.94,2025-05-12,11:40:00,"40",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"479","SBA",2025-05-12 11:45:00,29.94,2025-05-12,11:45:00,"45",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"480","SBA",2025-05-12 11:50:00,29.94,2025-05-12,11:50:00,"50",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"481","SBA",2025-05-12 12:00:00,29.93,2025-05-12,12:00:00,"00",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"482","SBA",2025-05-12 12:10:00,29.94,2025-05-12,12:10:00,"10",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"483","SBA",2025-05-12 12:15:00,29.94,2025-05-12,12:15:00,"15",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"484","SBA",2025-05-12 12:20:00,29.94,2025-05-12,12:20:00,"20",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"485","SBA",2025-05-12 12:30:00,29.94,2025-05-12,12:30:00,"30",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"486","SBA",2025-05-12 12:40:00,29.93,2025-05-12,12:40:00,"40",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"487","SBA",2025-05-12 12:45:00,29.93,2025-05-12,12:45:00,"45",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"488","SBA",2025-05-12 12:50:00,29.93,2025-05-12,12:50:00,"50",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"489","SBA",2025-05-12 13:00:00,29.93,2025-05-12,13:00:00,"00",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"490","SBA",2025-05-12 13:10:00,29.93,2025-05-12,13:10:00,"10",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"491","SBA",2025-05-12 13:15:00,29.93,2025-05-12,13:15:00,"15",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"492","SBA",2025-05-12 13:20:00,29.93,2025-05-12,13:20:00,"20",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"493","SBA",2025-05-12 13:30:00,29.93,2025-05-12,13:30:00,"30",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"494","SBA",2025-05-12 13:40:00,29.92,2025-05-12,13:40:00,"40",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"495","SBA",2025-05-12 13:45:00,29.92,2025-05-12,13:45:00,"45",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
